TEXT,Annot-1,Annot-2,Annot-3,Source,classes
আজহার দা গ্রেট;,0,0,0,,0
ভাই এই প্রথম ভার অনেক ভালো লাগছে আপনাকে দেখে কারন এর আগে আপনার ভিডিও দেকছি কিনতু মোনোজক দিয়ে দেখিনাই এবার দেকলাম আই সেলুট;,0,0,0,,0
আপু আমার হাসবেন্ড ইতালি থাকে;,0,0,0,,0
শুধু কি ইন্ডিয়া মাসাপ বানাতে পারে??? আমরা ও পারি সুন্দর মিক্সার গান বানাতে বেসম্বব ভাল হয়েসে....পারভেজ ভাই দেখাই দিছে.....!!! ;,0,0,0,,0
ভাইয়া আপনি বেস্ট;,0,0,0,,0
ভিডিও দেখেই তো জিভে জল এসে পরল;,0,0,0,,0
গেটআপ ভালো হলেই মেয়েরা ইমপ্রেস হয়ে যায় কিন্তু এটা বুঝে না একটা গেঁয়ো ছেরেও গেটআপ নিতে বেশি সময় লাগবে না...কিন্তু এইটুকু সময়ে প্রকৃত ভালবাসা জানা হয়ে যায়;,0,0,0,,0
খুব খুব খুব এনজয় করেছি,0,0,0,,0
বল গুলা হিট করার পরে যে ক্রেকিং সাউন্ট,0,0,0,,0
রাস্তায় পুলাপান চুমা দিলে অন্যায় আর ক্যামেরার সামনে দিলে আইডল। 👍👍👍👍👍👍👍👍 আর এতে কোনো দোষ নাই। ;,0,0,0,,0
তার সাথে উইং এ দুই ফুলব্যাক কিছুই করতে পারেনি;,0,0,0,,0
আমার মত ঈগল মিউজিক এর ফ্যানরা কোথায় সারা দাও;,0,0,0,,0
হায় ফ্রেন্ড আই এম রিপন ভিডিও 🤣😂😂 জোস হইছে প্রত্যয় হিরন ভাইয়া ❤️❤️ সাথে ছিল দেড় মাসের মত পাগল ছিলাম 🤣🤣;,0,0,0,,0
এটা কি রোস্ট ছিলো নাকি আয়নানকে প্রমোট করা হইছে বুঝলাম না;,0,0,0,,0
প্লিজ ভাইয়ারা আপনারা রশিদ ভাইয়াকে এভাবে পচাবেন নাহ!!!এতে উনার সুইসাইড এ বাংলাদেশের মানুষ লজ্জিত হবে;,0,0,0,,0
চমক ভাইয়ার বইগুলোর ওয়েট করছি ♥;,0,0,0,,0
স্টেডিয়াম হাতাইস না গ্যালারিতে যে দর্শক আছে ওরাও চলে যাবে।😉😉😉 ;,0,0,0,,0
ভালো হয় নি রোস্ট;,0,0,0,,0
সেভ বাংলাদেশ’। এই ব্যানার আচমকাই সবার নজর কাড়ে। অভিনব এই পদ্ধতির ফলে বিশেষ কোন কর্মসূচী ছাড়াই শুধুমাত্র কয়েকজন বাংলাদেশির সৃজনশীলতা;,0,0,0,,0
কিসের সাকিব খান আসল হীরোত রানাই সাকিব খানের বেইল শেষ দিন এখন রানার সুদু রানা না সুপার ইস্টার রানা।;,0,0,0,,0
জব আর ব্যাচেলর জীবনের অশান্তি এইসব কিছুতে যখন আস্তে আস্তে মাথা ভার হতে থাকল;,0,0,0,,0
ফাটায় দিয়ছো বস;,0,0,0,,0
স্লা আওয়ামী কুত্তা কত খারাপ চোর সব ক্লিয়ার;,0,0,0,,0
আই লাভ ইউ সোনা;,0,0,0,,0
মেয়েটা কথাটা সুন্দর বলছে। তারা জামিনে ছাড়া পেয়ে জাবে তখন আপনারা আমাকে বাছাবেন না। এটাই সত্যি এমনটাই হয়। কেন এদের কে ক্রস ফায়ার দেয় না। এদের কে আদালতে নেয়ার প্রজোন কেনো হবে? এই দেশ কি কখনো সাতে সাতে সঠিক বিচার করবে না?;,0,0,0,,0
ডিম না পারলে তোরে জবাই কইরা রোস্ট বানায়া খাবে ফার্মের মালিক। রোস্ট হইতে চাইলে পারিস না। কার বাপের কি! আবুল সাহেব ঢোক গিলিয়া কহিলেন;,0,0,0,,0
আপনারা বিডিও টি দেখছেন.. যখন রিপাত কে কিল গুষি দিয়ে তুলে নিচ্ছে তখন মিন্নি একদুম স্বাভাবিক।ভাবে হাটা চলা করতেছে... এর মানে কি ভাই কিছু বুঝিয়ে বলবেন... এখনো কি বলবেন যে মিন্নি জড়িত না;,0,0,0,,0
রেসিপি দেখানো হয়নাইতো বিফ রেজালার।;,0,0,0,,0
এই হচ্ছে দেশের জন্য প্রকৃতি প্রেমিক তাকে জানাই স্যালুট;,0,0,0,,0
মিডিয়া ননসেন্স বেশি;,0,0,0,,0
ছিঃ ভাদাইম্মার স্কীপ গুলো ও এর চেয়ে ভালো এডিটিং হয়।।১০ মাস অপেক্ষায় বৃথা।।;,0,0,0,,0
আমার দেখা সেরা আইসিটি স্যার ❤️;,0,0,0,,0
এই গানে ৫৪ মিলিয়ন ভিউ,0,0,0,,0
ক্লাশ আমরা একসাথে থাকলে কোনটাই বোরিং লাগতো না।আমাদের ক্লাশে মজার একটা নমুনা শুনুন-ম্যাডাম রচনা লিখতে দিছে 'স্কুলের প্রথম দিন';,0,0,0,,0
এর থেকে সামসু এম ২০ বেস্ট হবে;,0,0,0,,0
তোমাদের মত মেয়েদের বিয়ে না করলে চলে তবে লিভটুগেদার তো কর তাই না বিয়ে আর কি দরকার.;,0,0,0,,0
এত লেইট কেনো;,0,0,0,,0
জারা সেক সাদির ফেন তারা লাইক করো;,0,0,0,,0
এটা জোসসস ছিলো 😂😂😂😂;,0,0,0,,0
সাথে সাথে তারা ইসলাম বিশেষজ্ঞ হয়ে যাবে। তারা স্টেটাস দিতে বিলম্ব করবেনা। তাদের মধ্যে মানব অধিকার জাগ্রত হয়। চেতনা আরো চেতে যায়।। . ব্লগার খুন হলেই আপনি স্টেটাস দেন;,0,0,0,,0
চুলগুলো মনে হয় আঁচড়ানো হয়নি।গায়ে স্ট্রাইপের একটা সোয়েটার।সোয়েটারের আবার গলার দিকটা খোলা;,0,0,0,,0
গানের শুটিং টা কপি দুইটা হিন্দি গান থেকে।;,0,0,0,,0
তখনই আরো স্পষ্ট হওয়া যাবে। আমার আর্টিস্টিক এক্সপ্রেশন বা গল্পের ক্ষতি হয় এমন কোনো কাট সেন্সর বোর্ড আমাকে করতে বলে নাই;,0,0,0,,0
সাকিব লিজেন্ড প্লেয়ার ফর ইন দা ওয়ার্ল্ড;,0,0,0,,0
বেস্ট মোমেন্ট ছিল। এক সুতা বেশিকম হলে পেনাল্টি। এক সেমিসেকেন্ড লেট হলে গোল। অঈ মুহুর্তে এরকম পিন পারফেক্ট ট্যাকল। আহ!!!;,0,0,0,,0
ভিউয়ার দেখতে আসছি😂;,0,0,0,,0
অন্য দেশে যতই শক্তিশালী অস্র থাকুক। বাংলােশের অস্রর কাছে পেইল। কারণ বাংলাদেশে এমন অস্র আছে। সে অস্র হলো ইসলাম এবং ইমান;,0,0,0,,0
আজকে মনের আসা পুরোন হলো,0,0,0,,0
ওয়াও!!নায়ক সাহেব দেখি আজকে চিল্লায় নাই!!;,0,0,0,,0
ল্যান্ডফোন ব্যবহার না করাই ভালো - আশপাশে নদী;,0,0,0,,0
আই লাভ ইসলাম;,0,0,0,,0
কেউ এই লাশকে আর নেয়নি। পরিবার ত্যাগ করেছে। এই মেসেজ ভবিষ্যতের বাল পাকনা বদমাইশ;,0,0,0,,0
স্যালুট বাংলার বাগ;,0,0,0,,0
আমার এমন একটা ফ্রী রিয়া চাই🤧;,0,0,0,,0
লিটন বাংলাদেশের সেরা ওপেনার হয়ে উঠবে ইনসা আল্লাহ;,0,0,0,,0
তুমি কি বেগুন থেরাপি দিয়ে জীবন চালিয়ে দিবা;,0,0,0,,0
ব্লুটুথ বয় মোশাররফ করিমের কম্পিউটারে কাজ করা হয়েছে সেটা বোঝা যাচ্ছে।;,0,0,0,,0
অটোতে পাহাড়তলী যাই😀😀😀😀😀;,0,0,0,,0
যদি ওনার কোন মোবাইল নাম্বার দিতেন আমাকে তাহলে ওনার সাথে আমি কাজ করতাম কারণ আমিও রেস্টুরেন্টে কাজ করি;,0,0,0,,0
আমার চেনেল অকে কর ভাই;,0,0,0,,0
আজ আপনার চেয়ার টা খুব মিস করছি যদিও ভিডিওর শেষের দিকে চেয়ারের দেখা পেলাম। ;,0,0,0,,0
নাটক দেখতে আরম্ভ করছিলাম,0,0,0,,0
আমি রানার অনেক বড় ফেন;,0,0,0,,0
গানটা জাস্ট 😍😍😍😍;,0,0,0,,0
বাবা মেয়ের হাটা এক স্টাইলের;,0,0,0,,0
মাদারচোদ দেশে মানুষ না খেয়ে থাকে আর তোর বির্থডে পালন করস ভাল কথা অনন্যা দের কে দেখিয়ে কি পাচ্ছিস;,0,0,0,,0
এই কার্ড তোকে কে দিয়েছে? ইয়াসমিন খেঁকিয়ে উঠে বলে;,0,0,0,,0
অভিনন্দন টিম টাইগার,0,0,0,,0
অনার্সের ফাইনাল পরীক্ষা দিতে সকালে ঘর থেকে বের হয়েছিলো সেই পরীক্ষার প্রবেশপথ আরেক জায়গায়;,0,0,0,,0
এরপরে তোমাকে আরো নেগেটিভ কাজ করতে হবে তারা প্রস্তাব করবে তোমাকে তারপর নাইট ডেলিভারি দিতে হবে তখনি তুমি ব্যবসা লাইনে চলে যাবে তখন তোমার জীবনটা নষ্ট করে দেবে সাবধানে থেকো,0,0,0,,0
এগুলারে ক্রসফায়ার দেয়া হোক...;,0,0,0,,0
আমার কাছে অনেক সুইট লেগেছে,0,0,0,,0
অনেক লাভ আজাইরা লিমিটেড;,0,0,0,,0
এমন একটা টিমের স্বপ্ন ছিল 😘;,0,0,0,,0
অতি স্মার্ট ডিজুস পোলাপান নিয়ে ম্যাডামের বেকায়দা অবস্থা। প্রথম গ্রেডে সদ্য ভর্তি হওয়া রাজু তো বলেই বসলো;,0,0,0,,0
;অনেক ভালো লাগছে পুরো ম্যাচেই স্লেজিং করছে জুনিয়র টাইগার্সরা ;,0,0,0,,0
;বলুক না লোকে তোমায় তুমি শো অফ করো তাতে তোমার কী আশে যায়,0,0,0,,0
সাদী অসাধারণ কিউট;,0,0,0,,0
এই প্রথম বাংলাদেশ কোন দলকে স্লেজিং করলো তাও আবার রেন্ডিয়াকে,0,0,0,,0
দিক না লোকে তোমায় গালি,0,0,0,,0
যেগুলা ডিসলাইক দিছে সবগুলা মানসিক প্রতিবন্ধী।🙂;,0,0,0,,0
আপনাদের শোরুম কোথায়?;,0,0,0,,0
মেসি টা বেস্ট ছিলো😁😁😁😀😀;,0,0,0,,0
ভাই আপনি একটা জিনিয়াস।;,0,0,0,,0
ফালতু ভিডিও দেশটা এদের জন্যই শেষ হয়ে যাবে জাকির নায়েকের বক্তব্যে এত ভিউ আসে না যেটা এদের ভিডিও তে আসে।;,0,0,0,,0
দারুন এইরকম ভিডিও চাচ্ছিলাম ।ধন্যবাদ আপনাকে এবং মাষ্টারশেফ কে;,0,0,0,,0
পাট ৯ চাই অপু ।।।।।।।।।।;,0,0,0,,0
শুনেন আজাইরা কথা না বাড়িয়ে বলুন পাসপোর্ট সংশোধন করা যায় কি করে?;,0,0,0,,0
জয় বেহুদা কমিশন,0,0,0,,0
;জয় ইভিএম ;,0,0,0,,0
দয়া করে লাইক কমেন্ট আমিন পাওয়ার ধান্দায় আল্লাহ নবিজি ইসলামের নাম বেচে খাবেন না। অন্য ধান্দা করুন।এগুলো করলে ইউটিউব আপনাকে কোন টাকা দিবে না।এসব করে ইসলাম কে আরো ছোট করছেন।২ দিন পর এসব কমেন্ট পর্ন সাইট গুলিতে করবেন নাকি?। নিজে ভাল মুসলিম হোন,0,0,0,,0
আরেকটু দেই? বলতে বলতে আরেকগাদা পাটশাক জামাইয়ের প্লেটে তুলে দিলেন তিনি। জামাই একটু মনক্ষুণ্ন হল। খাওয়ার এতো আইটেম; বড় বড় মাংসের টুকরা;,0,0,0,,0
আফ্রিদি তোমার করা সব কয়টা ব্লগের মধ্যে সেরা ছিল। শুভকামনা রইলো।;,0,0,0,,0
তাসকিনকে জাতীয় দলে চুলের ডিজাইনার হিসেবে রেখে দেওয়া উচিতআপনারা কি বলেন;,0,0,0,,0
তেমনি ওভার স্মার্টনেস দেখানোও ঠিক নয় ► আপনাকে বাংলায় প্রশ্ন করা হলে;,0,0,0,,0
আমি একটা মেয়ে বাট আমি খুব সুন্দর করে গান গাইতে পারি আমি আপনার মত ইউটিউবিং করতে চাই আমাকে যদি একটু সাহায্য করতেন কিভাবে কি করলে আমি চ্যানেলটাকে ডেভলপ করতে পারব সবার মতামত কামনা করছি যারা ভালো বুঝেন আমায় মতামত দিবেন;,0,0,0,,0
চিনা মাল কোনো গ্যারান্টি নেই।;,0,0,0,,0
আমি কখনো বলি নি যে সেটা ঠিক।কিন্ত হুজুর যে এই গান টাকে অজান্তে প্রমোট করছে সেটা সে জানে না।আমি আগে অনেকের মুখে শুনছি কিন্ত কখনো দেখার ইচ্ছা হয়নি।কিন্ত হুজুরের অয়াজ শুনে দেখতে এসেছিলাম।;,0,0,0,,0
ওর চেয়ে আলারিও অনেক এক্টিভ ফরওয়ার্ড। ম্যাচের ৬০ মিনিটের পর থেকে আর্জেন্টিনার খেলার কিছুটা ছাপ পাওয়া গিয়েছিল - কেন জানেন?? কারন তখন এঞ্জেল কোরেয়া;,0,0,0,,0
ভিডিও টা খুব ভালো লাগলো ভাই,0,0,0,,0
মিস ইউ বস;,0,0,0,,0
পুরাই রক্স। অসাধারণ ছিল। ❤❤ ;,0,0,0,,0
কি দিলি রে ভাই তুমি তোমার বাবার টাকায় চল এখন একটা ছেলে বাইরাল হওয়ার পর তার সাথে ব্লগ করতে যাইতাছ। পারলে আরেকটা রানাকে তৈরি করে দেখাও তখন তুমার জার্নি সফল হবে,0,0,0,,0
বিষয়টা কিন্তু সিম্পল,0,0,0,,0
স্যালুট তবিব ভাই...এবং তৌহিদ ভাইকে....ভালোবাসা রানার জন্যে😍;,0,0,0,,0
গ্রীন স্কিন মাইরে পুরা নাটক টা নষ্ট করে ফেলেছেন,0,0,0,,0
সারাদিন টয়লেটে ছিলো?;,0,0,0,,0
দুইদিনের মামলা এটা! “বিল গেটস এবার বললেন- “এখানে যাদের‘ উইন্ডোজ ও লিনাক্সএ দক্ষতা আছে’;,0,0,0,,0
অপারেটর অ্যালজেব্রা শিখলাম। মানুষের অসাধ্য কিছু নেই এই প্রবাদটি সম্ভবত ভুল নয়। একসময় অবাক হয়ে লক্ষ করলাম কোয়ান্টাম মেকানিক্স বুঝতে শুরু করেছি। ফাইনাল পরীক্ষায় যখন বসলাম;,0,0,0,,0
ভাই তোমার কন্টল কি বাভে একটু দেখাবে।;,0,0,0,,0
এই নাটকটাই দেখে আমি আমার ভ্যালেনটাইন পালন করলাম।;,0,0,0,,0
দৌড়া বাঘ আইলো,0,0,0,,0
রিয়ালের সর্বকালের সেরা রাউল যেখানে পুরো ক্যারিয়ারে এ গোল করেছে;,0,0,0,,0
বাংলাদেশ বিমান আর সিটি সার্ভিস বাস একেই।;,0,0,0,,0
গড়বো সবচেয়ে বড় বিশ্বরেকর্ড। স্থান – ন্যাশনাল প্যারেড গ্রাউন্ড সময় – সকাল ১০টা তারিখ – ১৬ ডিসেম্বর;,0,0,0,,0
ওপেনিং নিয়ে এখন আর সম্যাসা নাই। ওপেনিং এখন প্রতিযোগিতা চলতেছে। ভালো লাগলো সবাই রান করতেছে;,0,0,0,,0
জোস আরেফিন ভাই। মিউজিক 😍😍😍;,0,0,0,,0
আমি বুঝলামনা এটা কোনদেশি ইউটিউব চ্যানেল? আফগান,0,0,0,,0
আপনার ৬৪ টা ভ্লগের মধ্যে এইটা বেস্ট;,0,0,0,,0
এদেরকে ব্রাশ ফায়ার করে মারা হোক।;,0,0,0,,0
;ওয়েস্ট ইন্ডিজ এর খেলা লাইভ হয় বাট বাংলাদেশের খেলা লাইভ হয়না কেনো?? ভাই দয়া করে উত্তর দিবেন প্লিজ বাংলাদেশের খেলা চলাকালিন বারবার আপনাদের চ্যানাল ভিজিট করি কিন্তু লাইভ পাইনা,0,0,0,,0
আমার বাসার সামনে শুটিং হলো😏সাইক্লোন শেল্টার এর ভবনটা😆😆😆😆 ভাল্লাগলো নিজের চির চেনা জায়গা টা নাটকের মাধ্যমে নতুন ফিলিংস এ দেখলাম😍😍;,0,0,0,,0
২০০৫ সাল .মুখোমুখি আর্জেন্টিনা বনাম হাঙ্গেরী..সে ম্যাচে আর্জেন্টিনার হয়ে অভিষেক হওয়ার কথা .বার্সা ক্লাব কাপানো ও অনূর্দ্ধ ২০ বিশ্সবকাপ মাতানো সদ্য এক বিস্ময় বালকরে;,0,0,0,,0
ভাই অর্ডার করলে ঠিক জিনিসই পাবো তো..?? টাকা মার যাবে না তো..?;,0,0,0,,0
সেদিন বলে দেব লক্ষ্যটা কী ছিল। এনামুল হক যেন নিজের ক্যারিয়ারটাকেই একটা ধাঁধা বানিয়ে ছেড়ে দিলেন সবার মধ্যে! কী তাঁর জীবনের লক্ষ্য? থাক;,0,0,0,,0
নতুন বইগুলো তে নতুন যেগুলো আছে সেগুলো নিয়েই আপলোাড করব;,0,0,0,,0
আমার মত তরুনদের কাজ বড় বড় মিডিয়াতে আসবে না;,0,0,0,,0
অহ কি কমেডি😂😂😂;,0,0,0,,0
সিরিয়াসলি ভাই এত এড,0,0,0,,0
ফুল্ল রিলোডেড 👊💪💥🔥;,0,0,0,,0
না গিফট দিলে তো আবার ইমম্প্রেস হয় না মেয়ে গুলা।;,0,0,0,,0
এসব বাল করা বাদ দেন আমরা মধ্যবিওরা পথে বসতে যাচ্ছি টেক্স দিতে দিতে।;,0,0,0,,0
"হয়ে গেলো ছক্কা ব্রো তোমার অজানা শটে খেলা ও শটে আছে যে মোর ভালোবাসা ব্রো তোমার অজানা শটে খেলা ও শটে আছে যে মোর ভালোবাসা"" ;",0,0,0,,0
সবচাইতে ফালতু রোস্ট এই চ্যানেলের।;,0,0,0,,0
তাহেরি সং চাই;,0,0,0,,0
বাঁ হাত দিয়ে খাওয়াটা সমীচিন না। সব পশ্চিমাদের অভদ্র অনুকরণ। খুব ফরমালিটি বজায় রাখতে চাইলে ডান হাত দিয়ে কেটে পরবর্তিতে ছুড়ি বাম হাতে রেখে ডান হাতে খাবেন। এতে কিছুটা সময় লাগবে হয়তো;,0,0,0,,0
হা হা হা.... আমি আপনার সব ভিডিও দেখি। বাট এইটা খুব বেশি বেশি মজা পাইছি.....!!!!! তাই ফাস্ট কমেন্ট করলাম 🤣🤣🤣🤣🤣🤣🤣;,0,0,0,,0
২০১৯ এর বাংলা গান শুনতে খুব ভাল লাগেচে তাহলে একটা লাইক দিন;,0,0,0,,0
;আর গেলেই হাজি বিরিয়ানি মাষ্ট তাও আবার ২ প্লেইট। ;,0,0,0,,0
আমার খুব প্রিয় একটা খাওয়ার দোকান হাজি বিরিয়ানি। ঢাকা মাসে ১.বার যাওয়া হয়,0,0,0,,0
রক্ষণও খারাপ নয়। স্ট্রাইকিং-এ সমস্যা রয়েছে;,0,0,0,,0
ড্রোন শর্টকই? গরিব;,0,0,0,,0
ওনি ভাইরাল হওয়ার জন্য এসেছেন ভোট দিতে নয়। ইতিমধ্যে অনেকটাই ভাইরাল হয়ে গেছে।।। কে কে আমার সাথে একমত আছেন লাইক 👍 দিয়ে জানিয়ে দাও জাতিকে।।।।।।।;,0,0,0,,0
বেশ্যা গুলিকে ভালোভাবেই ওয়াশ করে দিয়েছে;,0,0,0,,0
আমপিয়ার থেকে বহিষ্কার করা হক;,0,0,0,,0
শেষের ডায়লগটা কালজয়ী। দুই তিন দিনের ভিতর এটা ভাইরাল হবে।;,0,0,0,,0
ভাই বসের ক্যারেক্টারটা ভালো লাগছে😂 জোস ছিল। হ্যালো রাফি😂😂😂😂😂;,0,0,0,,0
২৫ টাকার চিকেন বল খাওয়াইছে সেইটার খোটা আবার গান এর মধ্যে দেয়া লাগতেছে।হায় রে মানস! 😪😪;,0,0,0,,0
টাইগারদের উইশ করে জানিয়ে দাও তোমার ভালবাসার কথা আর জিতে নাও ক্যাপ্টেনের সাইন করা ম্যাচ বল। তোমাদের উইশটি ভিডিও করে বা লিখে জানাও আমাদের ইনবক্সে;,0,0,0,,0
ইয়াং জেনারেশন দেরিতে ঘুম থেকে উঠে বলে ভোটকেন্দ্রে মানুষ নাই! কী অসাধারণ বিশ্লেষণ৷ সমাজ ও রাষ্ট্রবিজ্ঞানীরা তাকে চিনে রাখবেন;,0,0,0,,0
আপু ভিডিও দিতে এতো লেট করো কেনো আপু।;,0,0,0,,0
আফ্রিদি বলছে কোকা খায়না কোকা নাকি বিষ। আর মা বললেন পানি খায়না কোকা খায়। মাননীয় স্পিকার আমার মাথা একেবারে আউলাইয়া গেছে...;,0,0,0,,0
পলাশের কথা ভাল লাগে তোদের মনে তো হাঙ্গা চলছে -তুই তো আস্তে করে ভিজায় নিলু অস্হির ডাইলগ ছিল 😀😀😀;,0,0,0,,0
বাংলালিংক : ডিজিটাল দেশ গড়বে থ্রি জি মাইকেল কুনার;,0,0,0,,0
খুব ভালো লাগলো ভাই সব ভ্লগ এর সেরা ভ্লগ❤❤;,0,0,0,,0
সুপারস্টার এর দায়িত্ব সব সুপারস্টার নাই নিতে পারে একজন সাধারন গরিবের দায়িত্ব কয়জনে নেই;,0,0,0,,0
ক্ষ্যাত আর বুড়িগঙ্গার কাহিনীটা জুস যারা একমত তারা লাইক দিন ;,0,0,0,,0
স্বামী রাত ১০টায় ঘরে এসে বলবে টেবিলে ভাত দাও;,0,0,0,,0
আফ্রিদি ভাই তোর লাইফ এর সেরা ভ্লগ এটা বিলিভ কর তুই। দোয়াহ রইলো তোর জন্যে অনেক অনেক;,0,0,0,,0
,0,0,0,,0
ভাই এই ড্রোন কতো কিলোমিটার যাবে,0,0,0,,0
আমি নির্বাচিত হয়েছি। এখন চূড়ান্ত পরীক্ষার জন্য ঢাকা ক্যান্টনমেন্টে যেতে হবে। সবাই খুব খুশি; কেবল আমিই হতাশ। আমার একটা প্যান্ট নেই,0,0,0,,0
আমারও কল দেয়া হয় তাকে কিন্তু সে আমার কলটা উঠানোর প্রয়োজনবোধ করে না 🙂💔,0,0,0,,0
আমেরিকার সর্বকালের সেরা প্রেসিডেন্ট। তিনি জানতেন পরাজয়,0,0,0,,0
"বিসমিল্লাহ কাবাব এর ওউনার হাবিব ভাই বসে আছেন, আই গেস।😀",0,0,0,,0
আসসালামুআলাইকুম প্রথমে আমার সালাম নিবেন তুইতো আফ্রিদি ভাই ভাই আমি আপনার অনেক বড় একজন ফ্যান আমি আপনার অনেক ভিডিও দেখছি আপনি অনেক দয়ালু মানুষ মানুষের অনেক হেলেপ করেন মানুষের অনেক উপকার করেন ভাই আপনার কাছে আমার একটা চাওয়া আমি একটু আসতে চাই আমার অনেক দিনের ইচ্ছে যে আমি ইউটিউব এ ভিডিও বানাবো এমনকি ভালো ভালো ভিডিও মানুষের মাঝে দেওয়ার চেষ্টা করব যদি আপনি একটু আমাকে হেল্প করেন তাহলে আমি করতে পারব প্লিজ ভাই আমাকে একটা সুযোগ দিন আমি ইউটিউবার হতে চাই,0,0,0,,0
হুজেরের কন্ঠে শুনচিলাম তাই এখন এইখানে শুনতে আইলাম ভালোই লাগলো হুজুর তো গানটা কে বাইরাল করে দিচে,0,0,0,,0
প্রত্যেকটা ভিডিওর ডেসক্রিপশনে ফেসবুক পেজ আর গ্রুপের লিংক দেয়া আছে।,0,0,0,,0
ভাই একটা শুধু রোবটের ভিডিও দেখান।,0,0,0,,0
 তাবীব ভাইয়ার কথা বলার স্টাইল আমার প্রিয় তাবীব ভাই।।।।,0,0,0,,0
খাবারের টেস্ট ভালো হোক বা না হোক তবে চাচার রান্না ঘরের পরিবেশ খুব সুন্দর পরিষ্কার আর আমি মনে করি চাচার রেসিপি গুলো যেহেতু সরাসরি দেখালেন অনেক বাবুর্চি রা এটা অনুসরণ করবে,0,0,0,,0
"হিল্লোল ভাই, আপনার ভিডিও বরাবরের মতই ভালো হয়েছে/ আর আসল রিভিউ টা রেস্তোরা থেকে বের হয়ে দিয়েছেন। এই জন্যে আরো শুভেচ্ছা। :)",0,0,0,,0
এমন সর্ট ফিল্ম দেখে ইচ্ছা করে সত্যি একবার প্রেমে পড়া উচিৎ আম্মুকে দেয়া প্রতিজ্ঞা ভেঙে☺,0,0,0,,0
দেখা স্টার্ট করে দিলাম,0,0,0,,0
মিশুকে মিস করো কে কে,0,0,0,,0
আই মিস উ অল টাইম....,0,0,0,,0
ভাই বলে লাভ নাই হেতে এয়ারপোর্টের বাহিরে যে রাস্তাগুলো আছে সেগুলোকেও রানওয়ে ভাবছে...! ,0,0,0,,0
না? আমি এক্সট্রিমলি সরি।আপনাকে একটা প্রশ্ন করি? ,0,0,0,,0
তোমার বাবাকে মাই টিবির মালিক হিসেবে না চিনলেও বাবা হিসেবে ওায়লরাউন্ডার,0,0,0,,0
অনেক দিন হয়ে গেছে কিরন দা কোনো ভিডিও আপডেট করে নাই! কিরন দা'র নতুন ভিডিও দেখার জন্য অপেক্ষা করে আছি কখন যে আপডেট করবে? তুমাদের দুজনকে আমার অনেক ভালো লাগে!!!,0,0,0,,0
বেস্ট ওয়ান @ওমি_ভাই🖤,0,0,0,,0
যতদিন সময় আছে ততদিন উপভোগ করে নাও। কনটেস্টজীবন শেষ করার পর ৩টা দেশের আইসিপিসি সহ অসংখ‍্য কনটেস্টে প্রবলেমসেট করেছি,0,0,0,,0
অরিজিনাল টাই বেস্ট ছিল,0,0,0,,0
সাবিহা ২ বার সেন্সলেস হয়ে গিয়েছিল।চিৎকার করে কেঁদে যাচ্ছিলো,0,0,0,,0
সত্যি আমি তোমার বড় একটা ফ্রেন্ড যদি কখনো আমাদের পথে দেখা হয় তোমার সাথে হাত মিলাবো খুব খুশি হলাম তুমি রানার পাশে থাকার জন্য ধন্যবাদ তোমাকে আমার মত কে কে ওর ফ্রেন্ড লাইক দিন তো দেখি,0,0,0,,0
৩০ তারিখে এরা ভালবাসার ক্ষেত্রে রোমান্টিকও না,0,0,0,,0
নাটকটা পুরো দেখলাম তারপরে কমেন্ট করতেছি জোশ হয়েছে👌👌👌👌👌,0,0,0,,0
আচ্ছা নাঈমের জন্য রোহিত যে রিভিউটা নিল তার তো সময় চলে গিয়েছিল!!!এটা কিভাবে হল???,0,0,0,,0
আমি নরকে যাব? নেভার! আমি দৌড়ে ফার্স্ট হয়া মিনিস্টার হইছি ... গেলি,0,0,0,,0
ম্যাচ উইনার রুবেল আছে ... ১৬ কোটি মানুষের শক্তি আছে আমাদের সাথে ... আমাদের আইসিসি লাগবে না,0,0,0,,0
ভাইয়া আপনার প্রতি রেস্টপেক্টা আরো বেড়ে গেলো,0,0,0,,0
এখন ইউটিউব চ্যানেলের যে পরিমাণে এড দেয় বাংলা চ্যালেনে এত এড দেয় না,0,0,0,,0
অসাধারণ... পারভেজ ভাই আমার ফেভারিট একজন শিল্পী ❤,0,0,0,,0
খেলা দেখতে পারিনি তাই হাইলাইটস দেখছি।বাংলাদেশের জন্য সবসময় শুভকামনা।,0,0,0,,0
"আপনার ভিডিওটি কোন ক্যামেরা দাঁড়াতে রেকর্ড করা হয়েছে, যদি কিছু না মনে করেন মডেলটি বলতেন,",0,0,0,,0
অভিনন্দন আরো ইয়াংদের সুযোগ দাও!!!,0,0,0,,0
এত কনফিউশন নিয়ে থাকার কি মানে সকলের ? সব দায়িত্ব সরকারের একার না,0,0,0,,0
এত দিনেও বুঝলেন না আমি কি স্ট্যান্ডাডের কাপড় কিনি,0,0,0,,0
ভাইয়া আপনার ফুড রিভিউ দেখতে ভালোই লাগে...যদি রাজশাহী গিয়ে আমাদের রাজশাহির বিখ্যাত কালাই রুটি এবং হাসের মাংস নিয়ে একটা রিভিউ করতে খুশি হতাম...,0,0,0,,0
"গুরু তুমি না সুপার,,, তাই তোমায় এতো ভালাবাসি,,,,",0,0,0,,0
নিয়মিত আপ্লাই করবেন,0,0,0,,0
